runtime E0 E1
22.546 0.360682 0.360682
22.547 0.361374 0.361374
22.548 0.362069 0.362069
22.549 0.362765 0.362765
22.55 0.363464 0.363464
22.551 0.364166 0.364166
22.552 0.364869 0.364869
22.553 0.365575 0.365575
22.554 0.366283 0.366283
22.555 0.366994 0.366994
22.556 0.367707 0.367707
22.557 0.368422 0.368422
22.558 0.369139 0.369139
22.559 0.369859 0.369859
22.56 0.370581 0.370581
22.561 0.371305 0.371305
22.562 0.372032 0.372032
22.563 0.372761 0.372761
22.564 0.373492 0.373492
22.565 0.374226 0.374226
22.566 0.374962 0.374962
22.567 0.3757 0.3757
22.568 0.376441 0.376441
22.569 0.377184 0.377184
22.57 0.377929 0.377929
22.571 0.378677 0.378677
22.572 0.379427 0.379427
22.573 0.38018 0.38018
22.574 0.380935 0.380935
22.575 0.381692 0.381692
22.576 0.382451 0.382451
22.577 0.383213 0.383213
22.578 0.383978 0.383978
22.579 0.384744 0.384744
22.58 0.385513 0.385513
22.581 0.386285 0.386285
22.582 0.387059 0.387059
22.583 0.387835 0.387835
22.584 0.388613 0.388613
22.585 0.389394 0.389394
22.586 0.390178 0.390178
22.587 0.390964 0.390964
22.588 0.391752 0.391752
22.589 0.392543 0.392543
22.59 0.393336 0.393336
22.591 0.394131 0.394131
22.592 0.394929 0.394929
22.593 0.395729 0.395729
22.594 0.396532 0.396532
22.595 0.397337 0.397337
22.596 0.398145 0.398145
22.597 0.398955 0.398955
22.598 0.399768 0.399768
22.599 0.400583 0.400583
22.6 0.4014 0.4014
22.601 0.40222 0.40222
22.602 0.403042 0.403042
22.603 0.403867 0.403867
22.604 0.404694 0.404694
22.605 0.405524 0.405524
22.606 0.406356 0.406356
22.607 0.407191 0.407191
22.608 0.408028 0.408028
22.609 0.408868 0.408868
22.61 0.40971 0.40971
22.611 0.410555 0.410555
22.612 0.411402 0.411402
22.613 0.412252 0.412252
22.614 0.413104 0.413104
22.615 0.413958 0.413958
22.616 0.414816 0.414816
22.617 0.415675 0.415675
22.618 0.416537 0.416537
22.619 0.417402 0.417402
22.62 0.418269 0.418269
22.621 0.419139 0.419139
22.622 0.420011 0.420011
22.623 0.420886 0.420886
22.624 0.421764 0.421764
22.625 0.422644 0.422644
22.626 0.423526 0.423526
22.627 0.424411 0.424411
22.628 0.425299 0.425299
22.629 0.426189 0.426189
22.63 0.427082 0.427082
22.631 0.427977 0.427977
22.632 0.428875 0.428875
22.633 0.429775 0.429775
22.634 0.430678 0.430678
22.635 0.431584 0.431584
22.636 0.432492 0.432492
22.637 0.433403 0.433403
22.638 0.434316 0.434316
22.639 0.435232 0.435232
22.64 0.436151 0.436151
22.641 0.437072 0.437072
22.642 0.437996 0.437996
22.643 0.438923 0.438923
22.644 0.439852 0.439852
22.645 0.440783 0.440783
22.646 0.441718 0.441718
22.647 0.442655 0.442655
22.648 0.443594 0.443594
22.649 0.444537 0.444537
22.65 0.445482 0.445482
22.651 0.446429 0.446429
22.652 0.447379 0.447379
22.653 0.448332 0.448332
22.654 0.449288 0.449288
22.655 0.450246 0.450246
22.656 0.451207 0.451207
22.657 0.452171 0.452171
22.658 0.453137 0.453137
22.659 0.454106 0.454106
22.66 0.455078 0.455078
22.661 0.456052 0.456052
22.662 0.457029 0.457029
22.663 0.458009 0.458009
22.664 0.458991 0.458991
22.665 0.459976 0.459976
22.666 0.460964 0.460964
22.667 0.461955 0.461955
22.668 0.462948 0.462948
22.669 0.463945 0.463945
22.67 0.464943 0.464943
22.671 0.465945 0.465945
22.672 0.466949 0.466949
22.673 0.467956 0.467956
22.674 0.468966 0.468966
22.675 0.469979 0.469979
22.676 0.470994 0.470994
22.677 0.472012 0.472012
22.678 0.473033 0.473033
22.679 0.474057 0.474057
22.68 0.475084 0.475084
22.681 0.476113 0.476113
22.682 0.477145 0.477145
22.683 0.47818 0.47818
22.684 0.479218 0.479218
22.685 0.480258 0.480258
22.686 0.481301 0.481301
22.687 0.482348 0.482348
22.688 0.483397 0.483397
22.689 0.484448 0.484448
22.69 0.485503 0.485503
22.691 0.486561 0.486561
22.692 0.487621 0.487621
22.693 0.488684 0.488684
22.694 0.48975 0.48975
22.695 0.490819 0.490819
22.696 0.491891 0.491891
22.697 0.492965 0.492965
22.698 0.494043 0.494043
22.699 0.495123 0.495123
22.7 0.496207 0.496207
22.701 0.497293 0.497293
22.702 0.498382 0.498382
22.703 0.499474 0.499474
22.704 0.500569 0.500569
22.705 0.501666 0.501666
22.706 0.502767 0.502767
22.707 0.503871 0.503871
22.708 0.504977 0.504977
22.709 0.506087 0.506087
22.71 0.507199 0.507199
22.711 0.508314 0.508314
22.712 0.509433 0.509433
22.713 0.510554 0.510554
22.714 0.511678 0.511678
22.715 0.512806 0.512806
22.716 0.513936 0.513936
22.717 0.515069 0.515069
22.718 0.516205 0.516205
22.719 0.517344 0.517344
22.72 0.518486 0.518486
22.721 0.519631 0.519631
22.722 0.520779 0.520779
22.723 0.521931 0.521931
22.724 0.523085 0.523085
22.725 0.524242 0.524242
22.726 0.525402 0.525402
22.727 0.526565 0.526565
22.728 0.527731 0.527731
22.729 0.528901 0.528901
22.73 0.530073 0.530073
22.731 0.531249 0.531249
22.732 0.532427 0.532427
22.733 0.533609 0.533609
22.734 0.534793 0.534793
22.735 0.535981 0.535981
22.736 0.537172 0.537172
22.737 0.538365 0.538365
22.738 0.539562 0.539562
22.739 0.540762 0.540762
22.74 0.541966 0.541966
22.741 0.543172 0.543172
22.742 0.544381 0.544381
22.743 0.545594 0.545594
22.744 0.546809 0.546809
22.745 0.548028 0.548028
22.746 0.54925 0.54925
22.747 0.550475 0.550475
22.748 0.551703 0.551703
22.749 0.552935 0.552935
22.75 0.554169 0.554169
22.751 0.555407 0.555407
22.752 0.556648 0.556648
22.753 0.557892 0.557892
22.754 0.559139 0.559139
22.755 0.56039 0.56039
22.756 0.561644 0.561644
22.757 0.562901 0.562901
22.758 0.564161 0.564161
22.759 0.565424 0.565424
22.76 0.566691 0.566691
22.761 0.56796 0.56796
22.762 0.569234 0.569234
22.763 0.57051 0.57051
22.764 0.571789 0.571789
22.765 0.573072 0.573072
22.766 0.574358 0.574358
22.767 0.575648 0.575648
22.768 0.57694 0.57694
22.769 0.578236 0.578236
22.77 0.579536 0.579536
22.771 0.580838 0.580838
22.772 0.582144 0.582144
22.773 0.583453 0.583453
22.774 0.584766 0.584766
22.775 0.586081 0.586081
22.776 0.587401 0.587401
22.777 0.588723 0.588723
22.778 0.590049 0.590049
22.779 0.591378 0.591378
22.78 0.592711 0.592711
22.781 0.594047 0.594047
22.782 0.595386 0.595386
22.783 0.596729 0.596729
22.784 0.598075 0.598075
22.785 0.599424 0.599424
22.786 0.600777 0.600777
22.787 0.602133 0.602133
22.788 0.603493 0.603493
22.789 0.604856 0.604856
22.79 0.606223 0.606223
22.791 0.607593 0.607593
22.792 0.608966 0.608966
22.793 0.610343 0.610343
22.794 0.611723 0.611723
22.795 0.613107 0.613107
22.796 0.614494 0.614494
22.797 0.615885 0.615885
22.798 0.617279 0.617279
22.799 0.618677 0.618677
22.8 0.620078 0.620078
22.801 0.621483 0.621483
22.802 0.622892 0.622892
22.803 0.624303 0.624303
22.804 0.625719 0.625719
22.805 0.627138 0.627138
22.806 0.62856 0.62856
22.807 0.629986 0.629986
22.808 0.631416 0.631416
22.809 0.632849 0.632849
22.81 0.634285 0.634285
22.811 0.635726 0.635726
22.812 0.63717 0.63717
22.813 0.638617 0.638617
22.814 0.640068 0.640068
22.815 0.641523 0.641523
22.816 0.642981 0.642981
22.817 0.644443 0.644443
22.818 0.645909 0.645909
22.819 0.647378 0.647378
22.82 0.648851 0.648851
22.821 0.650327 0.650327
22.822 0.651808 0.651808
22.823 0.653291 0.653291
22.824 0.654779 0.654779
22.825 0.65627 0.65627
22.826 0.657765 0.657765
22.827 0.659264 0.659264
22.828 0.660766 0.660766
22.829 0.662273 0.662273
22.83 0.663782 0.663782
22.831 0.665296 0.665296
22.832 0.666813 0.666813
22.833 0.668334 0.668334
22.834 0.669859 0.669859
22.835 0.671388 0.671388
22.836 0.67292 0.67292
22.837 0.674457 0.674457
22.838 0.675997 0.675997
22.839 0.677541 0.677541
22.84 0.679088 0.679088
22.841 0.68064 0.68064
22.842 0.682195 0.682195
22.843 0.683754 0.683754
22.844 0.685317 0.685317
22.845 0.686884 0.686884
22.846 0.688455 0.688455
22.847 0.690029 0.690029
22.848 0.691608 0.691608
22.849 0.69319 0.69319
22.85 0.694777 0.694777
22.851 0.696367 0.696367
22.852 0.697961 0.697961
22.853 0.699559 0.699559
22.854 0.701161 0.701161
22.855 0.702767 0.702767
22.856 0.704377 0.704377
22.857 0.705991 0.705991
22.858 0.707609 0.707609
22.859 0.70923 0.70923
22.86 0.710856 0.710856
22.861 0.712486 0.712486
22.862 0.71412 0.71412
22.863 0.715758 0.715758
22.864 0.717399 0.717399
22.865 0.719045 0.719045
22.866 0.720695 0.720695
22.867 0.722349 0.722349
22.868 0.724007 0.724007
22.869 0.725669 0.725669
22.87 0.727336 0.727336
22.871 0.729006 0.729006
22.872 0.73068 0.73068
22.873 0.732359 0.732359
22.874 0.734041 0.734041
22.875 0.735728 0.735728
22.876 0.737419 0.737419
22.877 0.739114 0.739114
22.878 0.740813 0.740813
22.879 0.742517 0.742517
22.88 0.744224 0.744224
22.881 0.745936 0.745936
22.882 0.747652 0.747652
22.883 0.749372 0.749372
22.884 0.751096 0.751096
22.885 0.752825 0.752825
22.886 0.754558 0.754558
22.887 0.756295 0.756295
22.888 0.758036 0.758036
22.889 0.759782 0.759782
22.89 0.761532 0.761532
22.891 0.763286 0.763286
22.892 0.765044 0.765044
22.893 0.766807 0.766807
22.894 0.768574 0.768574
22.895 0.770346 0.770346
22.896 0.772121 0.772121
22.897 0.773901 0.773901
22.898 0.775686 0.775686
22.899 0.777475 0.777475
22.9 0.779268 0.779268
22.901 0.781065 0.781065
22.902 0.782867 0.782867
22.903 0.784674 0.784674
22.904 0.786485 0.786485
22.905 0.7883 0.7883
22.906 0.790119 0.790119
22.907 0.791944 0.791944
22.908 0.793772 0.793772
22.909 0.795605 0.795605
22.91 0.797443 0.797443
22.911 0.799285 0.799285
22.912 0.801131 0.801131
22.913 0.802982 0.802982
22.914 0.804838 0.804838
22.915 0.806698 0.806698
22.916 0.808563 0.808563
22.917 0.810432 0.810432
22.918 0.812306 0.812306
22.919 0.814184 0.814184
22.92 0.816067 0.816067
22.921 0.817955 0.817955
22.922 0.819847 0.819847
22.923 0.821744 0.821744
22.924 0.823645 0.823645
22.925 0.825552 0.825552
22.926 0.827462 0.827462
22.927 0.829378 0.829378
22.928 0.831298 0.831298
22.929 0.833223 0.833223
22.93 0.835152 0.835152
22.931 0.837087 0.837087
22.932 0.839026 0.839026
22.933 0.840969 0.840969
22.934 0.842918 0.842918
22.935 0.844871 0.844871
22.936 0.846829 0.846829
22.937 0.848792 0.848792
22.938 0.85076 0.85076
22.939 0.852732 0.852732
22.94 0.854709 0.854709
22.941 0.856692 0.856692
22.942 0.858678 0.858678
22.943 0.86067 0.86067
22.944 0.862667 0.862667
22.945 0.864669 0.864669
22.946 0.866675 0.866675
22.947 0.868687 0.868687
22.948 0.870703 0.870703
22.949 0.872724 0.872724
22.95 0.87475 0.87475
22.951 0.876781 0.876781
22.952 0.878818 0.878818
22.953 0.880859 0.880859
22.954 0.882905 0.882905
22.955 0.884956 0.884956
22.956 0.887012 0.887012
22.957 0.889073 0.889073
22.958 0.89114 0.89114
22.959 0.893211 0.893211
22.96 0.895287 0.895287
22.961 0.897369 0.897369
22.962 0.899455 0.899455
22.963 0.901547 0.901547
22.964 0.903644 0.903644
22.965 0.905746 0.905746
22.966 0.907853 0.907853
22.967 0.909965 0.909965
22.968 0.912083 0.912083
22.969 0.914205 0.914205
22.97 0.916333 0.916333
22.971 0.918466 0.918466
22.972 0.920605 0.920605
22.973 0.922748 0.922748
22.974 0.924897 0.924897
22.975 0.927051 0.927051
22.976 0.929211 0.929211
22.977 0.931375 0.931375
22.978 0.933545 0.933545
22.979 0.935721 0.935721
22.98 0.937901 0.937901
22.981 0.940087 0.940087
22.982 0.942279 0.942279
22.983 0.944476 0.944476
22.984 0.946678 0.946678
22.985 0.948885 0.948885
22.986 0.951099 0.951099
22.987 0.953317 0.953317
22.988 0.955541 0.955541
22.989 0.95777 0.95777
22.99 0.960005 0.960005
22.991 0.962246 0.962246
22.992 0.964492 0.964492
22.993 0.966743 0.966743
22.994 0.969 0.969
22.995 0.971263 0.971263
22.996 0.973531 0.973531
22.997 0.975805 0.975805
22.998 0.978084 0.978084
22.999 0.980369 0.980369
23 0.982659 0.982659
23.001 0.984956 0.984956
23.002 0.987258 0.987258
23.003 0.989565 0.989565
23.004 0.991878 0.991878
23.005 0.994197 0.994197
23.006 0.996522 0.996522
23.007 0.998853 0.998853
23.008 1.00119 1.00119
23.009 1.00353 1.00353
23.01 1.00588 1.00588
23.011 1.00823 1.00823
23.012 1.01059 1.01059
23.013 1.01296 1.01296
23.014 1.01533 1.01533
23.015 1.0177 1.0177
23.016 1.02009 1.02009
23.017 1.02248 1.02248
23.018 1.02487 1.02487
23.019 1.02727 1.02727
23.02 1.02968 1.02968
23.021 1.03209 1.03209
23.022 1.03451 1.03451
23.023 1.03693 1.03693
23.024 1.03936 1.03936
23.025 1.0418 1.0418
23.026 1.04424 1.04424
23.027 1.04669 1.04669
23.028 1.04915 1.04915
23.029 1.05161 1.05161
23.03 1.05407 1.05407
23.031 1.05655 1.05655
23.032 1.05903 1.05903
23.033 1.06151 1.06151
23.034 1.064 1.064
23.035 1.0665 1.0665
23.036 1.069 1.069
23.037 1.07151 1.07151
23.038 1.07403 1.07403
23.039 1.07655 1.07655
23.04 1.07908 1.07908
23.041 1.08162 1.08162
23.042 1.08416 1.08416
23.043 1.08671 1.08671
23.044 1.08926 1.08926
23.045 1.09182 1.09182
23.046 1.09439 1.09439
23.047 1.09696 1.09696
23.048 1.09954 1.09954
23.049 1.10213 1.10213
23.05 1.10472 1.10472
23.051 1.10732 1.10732
23.052 1.10993 1.10993
23.053 1.11254 1.11254
23.054 1.11516 1.11516
23.055 1.11778 1.11778
23.056 1.12042 1.12042
23.057 1.12305 1.12305
23.058 1.1257 1.1257
23.059 1.12835 1.12835
23.06 1.13101 1.13101
23.061 1.13367 1.13367
23.062 1.13635 1.13635
23.063 1.13902 1.13902
23.064 1.14171 1.14171
23.065 1.1444 1.1444
23.066 1.1471 1.1471
23.067 1.14981 1.14981
23.068 1.15252 1.15252
23.069 1.15524 1.15524
23.07 1.15796 1.15796
23.071 1.1607 1.1607
23.072 1.16344 1.16344
23.073 1.16618 1.16618
23.074 1.16894 1.16894
23.075 1.1717 1.1717
23.076 1.17446 1.17446
23.077 1.17724 1.17724
23.078 1.18002 1.18002
23.079 1.18281 1.18281
23.08 1.1856 1.1856
23.081 1.18841 1.18841
23.082 1.19122 1.19122
23.083 1.19403 1.19403
23.084 1.19686 1.19686
23.085 1.19969 1.19969
23.086 1.20253 1.20253
23.087 1.20537 1.20537
23.088 1.20822 1.20822
23.089 1.21108 1.21108
23.09 1.21395 1.21395
23.091 1.21682 1.21682
23.092 1.21971 1.21971
23.093 1.2226 1.2226
23.094 1.22549 1.22549
23.095 1.2284 1.2284
23.096 1.23131 1.23131
23.097 1.23423 1.23423
23.098 1.23715 1.23715
23.099 1.24008 1.24008
23.1 1.24303 1.24303
23.101 1.24597 1.24597
23.102 1.24893 1.24893
23.103 1.25189 1.25189
23.104 1.25486 1.25486
23.105 1.25784 1.25784
23.106 1.26083 1.26083
23.107 1.26382 1.26382
23.108 1.26682 1.26682
23.109 1.26983 1.26983
23.11 1.27285 1.27285
23.111 1.27587 1.27587
23.112 1.27891 1.27891
23.113 1.28195 1.28195
23.114 1.28499 1.28499
23.115 1.28805 1.28805
23.116 1.29111 1.29111
23.117 1.29418 1.29418
23.118 1.29726 1.29726
23.119 1.30035 1.30035
23.12 1.30345 1.30345
23.121 1.30655 1.30655
23.122 1.30966 1.30966
23.123 1.31278 1.31278
23.124 1.31591 1.31591
23.125 1.31904 1.31904
23.126 1.32218 1.32218
23.127 1.32533 1.32533
23.128 1.32849 1.32849
23.129 1.33166 1.33166
23.13 1.33484 1.33484
23.131 1.33802 1.33802
23.132 1.34121 1.34121
23.133 1.34441 1.34441
23.134 1.34762 1.34762
23.135 1.35084 1.35084
23.136 1.35407 1.35407
23.137 1.3573 1.3573
23.138 1.36054 1.36054
23.139 1.36379 1.36379
23.14 1.36705 1.36705
23.141 1.37032 1.37032
23.142 1.37359 1.37359
23.143 1.37688 1.37688
23.144 1.38017 1.38017
23.145 1.38347 1.38347
23.146 1.38678 1.38678
23.147 1.3901 1.3901
23.148 1.39343 1.39343
23.149 1.39677 1.39677
23.15 1.40011 1.40011
23.151 1.40346 1.40346
23.152 1.40683 1.40683
23.153 1.4102 1.4102
23.154 1.41358 1.41358
23.155 1.41697 1.41697
23.156 1.42036 1.42036
23.157 1.42377 1.42377
23.158 1.42719 1.42719
23.159 1.43061 1.43061
23.16 1.43404 1.43404
23.161 1.43749 1.43749
23.162 1.44094 1.44094
23.163 1.4444 1.4444
23.164 1.44787 1.44787
23.165 1.45135 1.45135
23.166 1.45483 1.45483
23.167 1.45833 1.45833
23.168 1.46184 1.46184
23.169 1.46535 1.46535
23.17 1.46888 1.46888
23.171 1.47241 1.47241
23.172 1.47596 1.47596
23.173 1.47951 1.47951
23.174 1.48307 1.48307
23.175 1.48664 1.48664
23.176 1.49022 1.49022
23.177 1.49381 1.49381
23.178 1.49741 1.49741
23.179 1.50102 1.50102
23.18 1.50464 1.50464
23.181 1.50827 1.50827
23.182 1.51191 1.51191
23.183 1.51556 1.51556
23.184 1.51922 1.51922
23.185 1.52288 1.52288
23.186 1.52656 1.52656
23.187 1.53025 1.53025
23.188 1.53395 1.53395
23.189 1.53765 1.53765
23.19 1.54137 1.54137
23.191 1.5451 1.5451
23.192 1.54883 1.54883
23.193 1.55258 1.55258
23.194 1.55634 1.55634
23.195 1.5601 1.5601
23.196 1.56388 1.56388
23.197 1.56767 1.56767
23.198 1.57146 1.57146
23.199 1.57527 1.57527
23.2 1.57909 1.57909
23.201 1.58292 1.58292
23.202 1.58676 1.58676
23.203 1.5906 1.5906
23.204 1.59446 1.59446
23.205 1.59833 1.59833
23.206 1.60221 1.60221
23.207 1.6061 1.6061
23.208 1.61 1.61
23.209 1.61391 1.61391
23.21 1.61784 1.61784
23.211 1.62177 1.62177
23.212 1.62571 1.62571
23.213 1.62967 1.62967
23.214 1.63363 1.63363
23.215 1.63761 1.63761
23.216 1.64159 1.64159
23.217 1.64559 1.64559
23.218 1.6496 1.6496
23.219 1.65361 1.65361
23.22 1.65764 1.65764
23.221 1.66169 1.66169
23.222 1.66574 1.66574
23.223 1.6698 1.6698
23.224 1.67387 1.67387
23.225 1.67796 1.67796
23.226 1.68205 1.68205
23.227 1.68616 1.68616
23.228 1.69028 1.69028
23.229 1.69441 1.69441
23.23 1.69855 1.69855
23.231 1.7027 1.7027
23.232 1.70687 1.70687
23.233 1.71104 1.71104
23.234 1.71523 1.71523
23.235 1.71943 1.71943
23.236 1.72364 1.72364
23.237 1.72786 1.72786
23.238 1.73209 1.73209
23.239 1.73634 1.73634
23.24 1.74059 1.74059
23.241 1.74486 1.74486
23.242 1.74914 1.74914
23.243 1.75343 1.75343
23.244 1.75774 1.75774
23.245 1.76205 1.76205
23.246 1.76638 1.76638
23.247 1.77072 1.77072
23.248 1.77507 1.77507
23.249 1.77943 1.77943
23.25 1.78381 1.78381
23.251 1.7882 1.7882
23.252 1.7926 1.7926
23.253 1.79701 1.79701
23.254 1.80144 1.80144
23.255 1.80587 1.80587
23.256 1.81032 1.81032
23.257 1.81478 1.81478
23.258 1.81926 1.81926
23.259 1.82375 1.82375
23.26 1.82824 1.82824
23.261 1.83276 1.83276
23.262 1.83728 1.83728
23.263 1.84182 1.84182
23.264 1.84637 1.84637
23.265 1.85093 1.85093
23.266 1.85551 1.85551
23.267 1.8601 1.8601
23.268 1.8647 1.8647
23.269 1.86931 1.86931
23.27 1.87394 1.87394
23.271 1.87858 1.87858
23.272 1.88323 1.88323
23.273 1.8879 1.8879
23.274 1.89258 1.89258
23.275 1.89728 1.89728
23.276 1.90198 1.90198
23.277 1.9067 1.9067
23.278 1.91144 1.91144
23.279 1.91618 1.91618
23.28 1.92094 1.92094
23.281 1.92572 1.92572
23.282 1.9305 1.9305
23.283 1.93531 1.93531
23.284 1.94012 1.94012
23.285 1.94495 1.94495
23.286 1.94979 1.94979
23.287 1.95465 1.95465
23.288 1.95952 1.95952
23.289 1.9644 1.9644
23.29 1.9693 1.9693
23.291 1.97421 1.97421
23.292 1.97914 1.97914
23.293 1.98408 1.98408
23.294 1.98903 1.98903
23.295 1.994 1.994
23.296 1.99899 1.99899
23.297 2.00398 2.00398
23.298 2.00899 2.00899
23.299 2.01402 2.01402
23.3 2.01906 2.01906
23.301 2.02412 2.02412
23.302 2.02919 2.02919
23.303 2.03427 2.03427
23.304 2.03937 2.03937
23.305 2.04449 2.04449
23.306 2.04961 2.04961
23.307 2.05476 2.05476
23.308 2.05992 2.05992
23.309 2.06509 2.06509
23.31 2.07028 2.07028
23.311 2.07549 2.07549
23.312 2.0807 2.0807
23.313 2.08594 2.08594
23.314 2.09119 2.09119
23.315 2.09645 2.09645
23.316 2.10173 2.10173
23.317 2.10703 2.10703
23.318 2.11234 2.11234
23.319 2.11767 2.11767
23.32 2.12301 2.12301
23.321 2.12837 2.12837
23.322 2.13375 2.13375
23.323 2.13914 2.13914
23.324 2.14454 2.14454
23.325 2.14996 2.14996
23.326 2.1554 2.1554
23.327 2.16086 2.16086
23.328 2.16633 2.16633
23.329 2.17181 2.17181
23.33 2.17731 2.17731
23.331 2.18283 2.18283
23.332 2.18837 2.18837
23.333 2.19392 2.19392
23.334 2.19949 2.19949
23.335 2.20507 2.20507
23.336 2.21067 2.21067
23.337 2.21629 2.21629
23.338 2.22193 2.22193
23.339 2.22758 2.22758
23.34 2.23325 2.23325
23.341 2.23893 2.23893
23.342 2.24464 2.24464
23.343 2.25036 2.25036
23.344 2.25609 2.25609
23.345 2.26185 2.26185
23.346 2.26762 2.26762
23.347 2.27341 2.27341
23.348 2.27921 2.27921
23.349 2.28504 2.28504
23.35 2.29088 2.29088
23.351 2.29674 2.29674
23.352 2.30261 2.30261
23.353 2.30851 2.30851
23.354 2.31442 2.31442
23.355 2.32035 2.32035
23.356 2.3263 2.3263
23.357 2.33226 2.33226
23.358 2.33824 2.33824
23.359 2.34425 2.34425
23.36 2.35027 2.35027
23.361 2.35631 2.35631
23.362 2.36236 2.36236
23.363 2.36844 2.36844
23.364 2.37453 2.37453
23.365 2.38065 2.38065
23.366 2.38678 2.38678
23.367 2.39293 2.39293
23.368 2.3991 2.3991
23.369 2.40528 2.40528
23.37 2.41149 2.41149
23.371 2.41772 2.41772
23.372 2.42396 2.42396
23.373 2.43023 2.43023
23.374 2.43651 2.43651
23.375 2.44281 2.44281
23.376 2.44914 2.44914
23.377 2.45548 2.45548
23.378 2.46184 2.46184
23.379 2.46822 2.46822
23.38 2.47462 2.47462
23.381 2.48104 2.48104
23.382 2.48748 2.48748
23.383 2.49395 2.49395
23.384 2.50043 2.50043
23.385 2.50693 2.50693
23.386 2.51345 2.51345
23.387 2.51999 2.51999
23.388 2.52655 2.52655
23.389 2.53314 2.53314
23.39 2.53974 2.53974
23.391 2.54636 2.54636
23.392 2.55301 2.55301
23.393 2.55967 2.55967
23.394 2.56636 2.56636
23.395 2.57307 2.57307
23.396 2.5798 2.5798
23.397 2.58655 2.58655
23.398 2.59332 2.59332
23.399 2.60011 2.60011
23.4 2.60692 2.60692
23.401 2.61376 2.61376
23.402 2.62062 2.62062
