runtime x0 y0 x1 y1
44.035 4.625884 6.363252 15.374116 13.636748
44.036 4.625378 6.363030 15.374622 13.636970
44.037 4.624872 6.362807 15.375128 13.637193
44.038 4.624367 6.362585 15.375633 13.637415
44.039 4.623861 6.362362 15.376139 13.637638
44.04 4.623355 6.362139 15.376645 13.637861
44.041 4.622849 6.361917 15.377151 13.638083
44.042 4.622343 6.361694 15.377657 13.638306
44.043 4.621837 6.361472 15.378163 13.638528
44.044 4.621331 6.361249 15.378669 13.638751
44.045 4.620825 6.361026 15.379175 13.638974
44.046 4.620319 6.360804 15.379681 13.639196
44.047 4.619814 6.360581 15.380186 13.639419
44.048 4.619308 6.360359 15.380692 13.639641
44.049 4.618802 6.360136 15.381198 13.639864
44.05 4.618296 6.359914 15.381704 13.640086
44.051 4.617790 6.359691 15.382210 13.640309
44.052 4.617284 6.359468 15.382716 13.640532
44.053 4.616778 6.359246 15.383222 13.640754
44.054 4.616272 6.359023 15.383728 13.640977
44.055 4.615767 6.358801 15.384233 13.641199
44.056 4.615261 6.358578 15.384739 13.641422
44.057 4.614755 6.358356 15.385245 13.641644
44.058 4.614249 6.358133 15.385751 13.641867
44.059 4.613743 6.357910 15.386257 13.642090
44.06 4.613237 6.357688 15.386763 13.642312
44.061 4.612731 6.357465 15.387269 13.642535
44.062 4.612226 6.357243 15.387774 13.642757
44.063 4.611720 6.357020 15.388280 13.642980
44.064 4.611214 6.356798 15.388786 13.643202
44.065 4.610708 6.356575 15.389292 13.643425
44.066 4.610202 6.356352 15.389798 13.643648
44.067 4.609696 6.356130 15.390304 13.643870
44.068 4.609190 6.355907 15.390810 13.644093
44.069 4.608685 6.355685 15.391315 13.644315
44.07 4.608179 6.355462 15.391821 13.644538
44.071 4.607673 6.355240 15.392327 13.644760
44.072 4.607167 6.355017 15.392833 13.644983
44.073 4.606661 6.354795 15.393339 13.645205
44.074 4.606155 6.354572 15.393845 13.645428
44.075 4.605649 6.354349 15.394351 13.645651
44.076 4.605144 6.354127 15.394856 13.645873
44.077 4.604638 6.353904 15.395362 13.646096
44.078 4.604132 6.353682 15.395868 13.646318
44.079 4.603626 6.353459 15.396374 13.646541
44.08 4.603120 6.353237 15.396880 13.646763
44.081 4.602614 6.353014 15.397386 13.646986
44.082 4.602109 6.352792 15.397891 13.647208
44.083 4.601603 6.352569 15.398397 13.647431
44.084 4.601097 6.352347 15.398903 13.647653
44.085 4.600591 6.352124 15.399409 13.647876
44.086 4.600085 6.351901 15.399915 13.648099
44.087 4.599579 6.351679 15.400421 13.648321
44.088 4.599074 6.351456 15.400926 13.648544
44.089 4.598568 6.351234 15.401432 13.648766
44.09 4.598062 6.351011 15.401938 13.648989
44.091 4.597556 6.350789 15.402444 13.649211
44.092 4.597050 6.350566 15.402950 13.649434
44.093 4.596545 6.350344 15.403455 13.649656
44.094 4.596039 6.350121 15.403961 13.649879
44.095 4.595533 6.349899 15.404467 13.650101
44.096 4.595027 6.349676 15.404973 13.650324
44.097 4.594521 6.349454 15.405479 13.650546
44.098 4.594016 6.349231 15.405984 13.650769
44.099 4.593510 6.349008 15.406490 13.650992
44.1 4.593004 6.348786 15.406996 13.651214
44.101 4.592498 6.348563 15.407502 13.651437
44.102 4.591992 6.348341 15.408008 13.651659
44.103 4.591486 6.348118 15.408514 13.651882
44.104 4.590981 6.347896 15.409019 13.652104
44.105 4.590475 6.347673 15.409525 13.652327
44.106 4.589969 6.347451 15.410031 13.652549
44.107 4.589463 6.347228 15.410537 13.652772
44.108 4.588957 6.347006 15.411043 13.652994
44.109 4.588452 6.346783 15.411548 13.653217
44.11 4.587946 6.346561 15.412054 13.653439
44.111 4.587440 6.346338 15.412560 13.653662
44.112 4.586934 6.346116 15.413066 13.653884
44.113 4.586429 6.345893 15.413571 13.654107
44.114 4.585923 6.345671 15.414077 13.654329
44.115 4.585417 6.345448 15.414583 13.654552
44.116 4.584911 6.345226 15.415089 13.654774
44.117 4.584405 6.345003 15.415595 13.654997
44.118 4.583900 6.344781 15.416100 13.655219
44.119 4.583394 6.344558 15.416606 13.655442
44.12 4.582888 6.344335 15.417112 13.655665
44.121 4.582382 6.344113 15.417618 13.655887
44.122 4.581876 6.343890 15.418124 13.656110
44.123 4.581371 6.343668 15.418629 13.656332
44.124 4.580865 6.343445 15.419135 13.656555
44.125 4.580359 6.343223 15.419641 13.656777
44.126 4.579853 6.343000 15.420147 13.657000
44.127 4.579348 6.342778 15.420652 13.657222
44.128 4.578842 6.342555 15.421158 13.657445
44.129 4.578336 6.342333 15.421664 13.657667
44.13 4.577830 6.342110 15.422170 13.657890
44.131 4.577325 6.341888 15.422675 13.658112
44.132 4.576819 6.341665 15.423181 13.658335
44.133 4.576313 6.341443 15.423687 13.658557
44.134 4.575807 6.341220 15.424193 13.658780
44.135 4.575301 6.340998 15.424699 13.659002
44.136 4.574796 6.340775 15.425204 13.659225
44.137 4.574290 6.340553 15.425710 13.659447
44.138 4.573784 6.340330 15.426216 13.659670
44.139 4.573278 6.340108 15.426722 13.659892
44.14 4.572773 6.339885 15.427227 13.660115
44.141 4.572267 6.339663 15.427733 13.660337
44.142 4.571761 6.339440 15.428239 13.660560
44.143 4.571255 6.339218 15.428745 13.660782
44.144 4.570750 6.338995 15.429250 13.661005
44.145 4.570244 6.338773 15.429756 13.661227
44.146 4.569738 6.338550 15.430262 13.661450
44.147 4.569232 6.338328 15.430768 13.661672
44.148 4.568727 6.338105 15.431273 13.661895
44.149 4.568221 6.337883 15.431779 13.662117
44.15 4.567715 6.337661 15.432285 13.662339
44.151 4.567210 6.337438 15.432790 13.662562
44.152 4.566704 6.337216 15.433296 13.662784
44.153 4.566198 6.336993 15.433802 13.663007
44.154 4.565692 6.336771 15.434308 13.663229
44.155 4.565187 6.336548 15.434813 13.663452
44.156 4.564681 6.336326 15.435319 13.663674
44.157 4.564175 6.336103 15.435825 13.663897
44.158 4.563669 6.335881 15.436331 13.664119
44.159 4.563164 6.335658 15.436836 13.664342
44.16 4.562658 6.335436 15.437342 13.664564
44.161 4.562152 6.335213 15.437848 13.664787
44.162 4.561646 6.334991 15.438354 13.665009
44.163 4.561141 6.334768 15.438859 13.665232
44.164 4.560635 6.334546 15.439365 13.665454
44.165 4.560129 6.334323 15.439871 13.665677
44.166 4.559624 6.334101 15.440376 13.665899
44.167 4.559118 6.333878 15.440882 13.666122
44.168 4.558612 6.333656 15.441388 13.666344
44.169 4.558106 6.333433 15.441894 13.666567
44.17 4.557601 6.333211 15.442399 13.666789
44.171 4.557095 6.332989 15.442905 13.667011
44.172 4.556589 6.332766 15.443411 13.667234
44.173 4.556084 6.332544 15.443916 13.667456
44.174 4.555578 6.332321 15.444422 13.667679
44.175 4.555072 6.332099 15.444928 13.667901
44.176 4.554566 6.331876 15.445434 13.668124
44.177 4.554061 6.331654 15.445939 13.668346
44.178 4.553555 6.331431 15.446445 13.668569
44.179 4.553049 6.331209 15.446951 13.668791
44.18 4.552544 6.330986 15.447456 13.669014
44.181 4.552038 6.330764 15.447962 13.669236
44.182 4.551532 6.330541 15.448468 13.669459
44.183 4.551027 6.330319 15.448973 13.669681
44.184 4.550521 6.330097 15.449479 13.669903
44.185 4.550015 6.329874 15.449985 13.670126
44.186 4.549509 6.329652 15.450491 13.670348
44.187 4.549004 6.329429 15.450996 13.670571
44.188 4.548498 6.329207 15.451502 13.670793
44.189 4.547992 6.328984 15.452008 13.671016
44.19 4.547487 6.328762 15.452513 13.671238
44.191 4.546981 6.328539 15.453019 13.671461
44.192 4.546475 6.328317 15.453525 13.671683
44.193 4.545970 6.328094 15.454030 13.671906
44.194 4.545464 6.327872 15.454536 13.672128
44.195 4.544958 6.327650 15.455042 13.672350
44.196 4.544453 6.327427 15.455547 13.672573
44.197 4.543947 6.327205 15.456053 13.672795
44.198 4.543441 6.326982 15.456559 13.673018
44.199 4.542936 6.326760 15.457064 13.673240
44.2 4.542430 6.326537 15.457570 13.673463
44.201 4.541924 6.326315 15.458076 13.673685
44.202 4.541419 6.326092 15.458581 13.673908
44.203 4.540913 6.325870 15.459087 13.674130
44.204 4.540407 6.325648 15.459593 13.674352
44.205 4.539902 6.325425 15.460098 13.674575
44.206 4.539396 6.325203 15.460604 13.674797
44.207 4.538890 6.324980 15.461110 13.675020
44.208 4.538385 6.324758 15.461615 13.675242
44.209 4.537879 6.324535 15.462121 13.675465
44.21 4.537373 6.324313 15.462627 13.675687
44.211 4.536868 6.324091 15.463132 13.675909
44.212 4.536362 6.323868 15.463638 13.676132
44.213 4.535856 6.323646 15.464144 13.676354
44.214 4.535351 6.323423 15.464649 13.676577
44.215 4.534845 6.323201 15.465155 13.676799
44.216 4.534339 6.322978 15.465661 13.677022
44.217 4.533834 6.322756 15.466166 13.677244
44.218 4.533328 6.322534 15.466672 13.677466
44.219 4.532822 6.322311 15.467178 13.677689
44.22 4.532317 6.322089 15.467683 13.677911
44.221 4.531811 6.321866 15.468189 13.678134
44.222 4.531305 6.321644 15.468695 13.678356
44.223 4.530800 6.321421 15.469200 13.678579
44.224 4.530294 6.321199 15.469706 13.678801
44.225 4.529788 6.320977 15.470212 13.679023
44.226 4.529283 6.320754 15.470717 13.679246
44.227 4.528777 6.320532 15.471223 13.679468
44.228 4.528271 6.320309 15.471729 13.679691
44.229 4.527766 6.320087 15.472234 13.679913
44.23 4.527260 6.319864 15.472740 13.680136
44.231 4.526755 6.319642 15.473245 13.680358
44.232 4.526249 6.319420 15.473751 13.680580
44.233 4.525743 6.319197 15.474257 13.680803
44.234 4.525238 6.318975 15.474762 13.681025
44.235 4.524732 6.318752 15.475268 13.681248
44.236 4.524226 6.318530 15.475774 13.681470
44.237 4.523721 6.318308 15.476279 13.681692
44.238 4.523215 6.318085 15.476785 13.681915
44.239 4.522710 6.317863 15.477290 13.682137
44.24 4.522204 6.317640 15.477796 13.682360
44.241 4.521698 6.317418 15.478302 13.682582
44.242 4.521193 6.317196 15.478807 13.682804
44.243 4.520687 6.316973 15.479313 13.683027
44.244 4.520181 6.316751 15.479819 13.683249
44.245 4.519676 6.316528 15.480324 13.683472
44.246 4.519170 6.316306 15.480830 13.683694
44.247 4.518665 6.316084 15.481335 13.683916
44.248 4.518159 6.315861 15.481841 13.684139
44.249 4.517653 6.315639 15.482347 13.684361
44.25 4.517148 6.315416 15.482852 13.684584
44.251 4.516642 6.315194 15.483358 13.684806
44.252 4.516136 6.314972 15.483864 13.685028
44.253 4.515631 6.314749 15.484369 13.685251
44.254 4.515125 6.314527 15.484875 13.685473
44.255 4.514620 6.314304 15.485380 13.685696
44.256 4.514114 6.314082 15.485886 13.685918
44.257 4.513608 6.313860 15.486392 13.686140
44.258 4.513103 6.313637 15.486897 13.686363
44.259 4.512597 6.313415 15.487403 13.686585
44.26 4.512092 6.313192 15.487908 13.686808
44.261 4.511586 6.312970 15.488414 13.687030
44.262 4.511080 6.312748 15.488920 13.687252
44.263 4.510575 6.312525 15.489425 13.687475
44.264 4.510069 6.312303 15.489931 13.687697
44.265 4.509564 6.312080 15.490436 13.687920
44.266 4.509058 6.311858 15.490942 13.688142
44.267 4.508552 6.311636 15.491448 13.688364
44.268 4.508047 6.311413 15.491953 13.688587
44.269 4.507541 6.311191 15.492459 13.688809
44.27 4.507036 6.310968 15.492964 13.689032
44.271 4.506530 6.310746 15.493470 13.689254
44.272 4.506025 6.310524 15.493975 13.689476
44.273 4.505519 6.310301 15.494481 13.689699
44.274 4.505013 6.310079 15.494987 13.689921
44.275 4.504508 6.309857 15.495492 13.690143
44.276 4.504002 6.309634 15.495998 13.690366
44.277 4.503497 6.309412 15.496503 13.690588
44.278 4.502991 6.309189 15.497009 13.690811
44.279 4.502485 6.308967 15.497515 13.691033
44.28 4.501980 6.308745 15.498020 13.691255
44.281 4.501474 6.308522 15.498526 13.691478
44.282 4.500969 6.308300 15.499031 13.691700
44.283 4.500463 6.308078 15.499537 13.691922
44.284 4.499958 6.307855 15.500042 13.692145
44.285 4.499452 6.307633 15.500548 13.692367
44.286 4.498946 6.307410 15.501054 13.692590
44.287 4.498441 6.307188 15.501559 13.692812
44.288 4.497935 6.306966 15.502065 13.693034
44.289 4.497430 6.306743 15.502570 13.693257
44.29 4.496924 6.306521 15.503076 13.693479
44.291 4.496419 6.306299 15.503581 13.693701
44.292 4.495913 6.306076 15.504087 13.693924
44.293 4.495408 6.305854 15.504592 13.694146
44.294 4.494902 6.305632 15.505098 13.694368
44.295 4.494396 6.305409 15.505604 13.694591
44.296 4.493891 6.305187 15.506109 13.694813
44.297 4.493385 6.304964 15.506615 13.695036
44.298 4.492880 6.304742 15.507120 13.695258
44.299 4.492374 6.304520 15.507626 13.695480
44.3 4.491869 6.304297 15.508131 13.695703
44.301 4.491363 6.304075 15.508637 13.695925
44.302 4.490858 6.303853 15.509142 13.696147
44.303 4.490352 6.303630 15.509648 13.696370
44.304 4.489846 6.303408 15.510154 13.696592
44.305 4.489341 6.303186 15.510659 13.696814
44.306 4.488835 6.302963 15.511165 13.697037
44.307 4.488330 6.302741 15.511670 13.697259
44.308 4.487824 6.302519 15.512176 13.697481
44.309 4.487319 6.302296 15.512681 13.697704
44.31 4.486813 6.302074 15.513187 13.697926
44.311 4.486308 6.301851 15.513692 13.698149
44.312 4.485802 6.301629 15.514198 13.698371
44.313 4.485297 6.301407 15.514703 13.698593
44.314 4.484791 6.301184 15.515209 13.698816
44.315 4.484286 6.300962 15.515714 13.699038
44.316 4.483780 6.300740 15.516220 13.699260
44.317 4.483274 6.300517 15.516726 13.699483
44.318 4.482769 6.300295 15.517231 13.699705
44.319 4.482263 6.300073 15.517737 13.699927
44.32 4.481758 6.299850 15.518242 13.700150
44.321 4.481252 6.299628 15.518748 13.700372
44.322 4.480747 6.299406 15.519253 13.700594
44.323 4.480241 6.299183 15.519759 13.700817
44.324 4.479736 6.298961 15.520264 13.701039
44.325 4.479230 6.298739 15.520770 13.701261
44.326 4.478725 6.298516 15.521275 13.701484
44.327 4.478219 6.298294 15.521781 13.701706
44.328 4.477714 6.298072 15.522286 13.701928
44.329 4.477208 6.297849 15.522792 13.702151
44.33 4.476703 6.297627 15.523297 13.702373
44.331 4.476197 6.297405 15.523803 13.702595
44.332 4.475692 6.297182 15.524308 13.702818
44.333 4.475186 6.296960 15.524814 13.703040
44.334 4.474681 6.296738 15.525319 13.703262
44.335 4.474175 6.296515 15.525825 13.703485
44.336 4.473670 6.296293 15.526330 13.703707
44.337 4.473164 6.296071 15.526836 13.703929
44.338 4.472659 6.295848 15.527341 13.704152
44.339 4.472153 6.295626 15.527847 13.704374
44.34 4.471648 6.295404 15.528352 13.704596
44.341 4.471142 6.295181 15.528858 13.704819
44.342 4.470637 6.294959 15.529363 13.705041
44.343 4.470131 6.294737 15.529869 13.705263
44.344 4.469626 6.294514 15.530374 13.705486
44.345 4.469120 6.294292 15.530880 13.705708
44.346 4.468615 6.294070 15.531385 13.705930
44.347 4.468109 6.293847 15.531891 13.706153
44.348 4.467604 6.293625 15.532396 13.706375
44.349 4.467098 6.293403 15.532902 13.706597
44.35 4.466593 6.293180 15.533407 13.706820
44.351 4.466087 6.292958 15.533913 13.707042
44.352 4.465582 6.292736 15.534418 13.707264
44.353 4.465076 6.292513 15.534924 13.707487
44.354 4.464571 6.292291 15.535429 13.707709
44.355 4.464065 6.292069 15.535935 13.707931
44.356 4.463560 6.291847 15.536440 13.708153
44.357 4.463054 6.291624 15.536946 13.708376
44.358 4.462549 6.291402 15.537451 13.708598
44.359 4.462043 6.291180 15.537957 13.708820
44.36 4.461538 6.290957 15.538462 13.709043
44.361 4.461032 6.290735 15.538968 13.709265
44.362 4.460527 6.290513 15.539473 13.709487
44.363 4.460021 6.290290 15.539979 13.709710
44.364 4.459516 6.290068 15.540484 13.709932
44.365 4.459010 6.289846 15.540990 13.710154
44.366 4.458505 6.289623 15.541495 13.710377
44.367 4.457999 6.289401 15.542001 13.710599
44.368 4.457494 6.289179 15.542506 13.710821
44.369 4.456988 6.288957 15.543012 13.711043
44.37 4.456483 6.288734 15.543517 13.711266
44.371 4.455978 6.288512 15.544022 13.711488
44.372 4.455472 6.288290 15.544528 13.711710
44.373 4.454967 6.288067 15.545033 13.711933
44.374 4.454461 6.287845 15.545539 13.712155
44.375 4.453956 6.287623 15.546044 13.712377
44.376 4.453450 6.287400 15.546550 13.712600
44.377 4.452945 6.287178 15.547055 13.712822
44.378 4.452439 6.286956 15.547561 13.713044
44.379 4.451934 6.286734 15.548066 13.713266
44.38 4.451428 6.286511 15.548572 13.713489
44.381 4.450923 6.286289 15.549077 13.713711
44.382 4.450417 6.286067 15.549583 13.713933
44.383 4.449912 6.285844 15.550088 13.714156
44.384 4.449407 6.285622 15.550593 13.714378
44.385 4.448901 6.285400 15.551099 13.714600
44.386 4.448396 6.285177 15.551604 13.714823
44.387 4.447890 6.284955 15.552110 13.715045
44.388 4.447385 6.284733 15.552615 13.715267
44.389 4.446879 6.284511 15.553121 13.715489
44.39 4.446374 6.284288 15.553626 13.715712
44.391 4.445868 6.284066 15.554132 13.715934
44.392 4.445363 6.283844 15.554637 13.716156
44.393 4.444858 6.283621 15.555142 13.716379
44.394 4.444352 6.283399 15.555648 13.716601
44.395 4.443847 6.283177 15.556153 13.716823
44.396 4.443341 6.282955 15.556659 13.717045
44.397 4.442836 6.282732 15.557164 13.717268
44.398 4.442330 6.282510 15.557670 13.717490
44.399 4.441825 6.282288 15.558175 13.717712
44.4 4.441319 6.282065 15.558681 13.717935
44.401 4.440814 6.281843 15.559186 13.718157
44.402 4.440309 6.281621 15.559691 13.718379
44.403 4.439803 6.281399 15.560197 13.718601
44.404 4.439298 6.281176 15.560702 13.718824
44.405 4.438792 6.280954 15.561208 13.719046
44.406 4.438287 6.280732 15.561713 13.719268
44.407 4.437781 6.280510 15.562219 13.719490
44.408 4.437276 6.280287 15.562724 13.719713
44.409 4.436771 6.280065 15.563229 13.719935
44.41 4.436265 6.279843 15.563735 13.720157
44.411 4.435760 6.279620 15.564240 13.720380
44.412 4.435254 6.279398 15.564746 13.720602
44.413 4.434749 6.279176 15.565251 13.720824
44.414 4.434244 6.278954 15.565756 13.721046
44.415 4.433738 6.278731 15.566262 13.721269
44.416 4.433233 6.278509 15.566767 13.721491
44.417 4.432727 6.278287 15.567273 13.721713
44.418 4.432222 6.278065 15.567778 13.721935
44.419 4.431716 6.277842 15.568284 13.722158
44.42 4.431211 6.277620 15.568789 13.722380
44.421 4.430706 6.277398 15.569294 13.722602
44.422 4.430200 6.277175 15.569800 13.722825
44.423 4.429695 6.276953 15.570305 13.723047
44.424 4.429189 6.276731 15.570811 13.723269
44.425 4.428684 6.276509 15.571316 13.723491
44.426 4.428179 6.276286 15.571821 13.723714
44.427 4.427673 6.276064 15.572327 13.723936
44.428 4.427168 6.275842 15.572832 13.724158
44.429 4.426662 6.275620 15.573338 13.724380
44.43 4.426157 6.275397 15.573843 13.724603
44.431 4.425652 6.275175 15.574348 13.724825
44.432 4.425146 6.274953 15.574854 13.725047
44.433 4.424641 6.274731 15.575359 13.725269
44.434 4.424135 6.274508 15.575865 13.725492
44.435 4.423630 6.274286 15.576370 13.725714
44.436 4.423125 6.274064 15.576875 13.725936
44.437 4.422619 6.273842 15.577381 13.726158
44.438 4.422114 6.273619 15.577886 13.726381
44.439 4.421608 6.273397 15.578392 13.726603
44.44 4.421103 6.273175 15.578897 13.726825
44.441 4.420598 6.272953 15.579402 13.727047
44.442 4.420092 6.272730 15.579908 13.727270
44.443 4.419587 6.272508 15.580413 13.727492
44.444 4.419081 6.272286 15.580919 13.727714
44.445 4.418576 6.272064 15.581424 13.727936
44.446 4.418071 6.271841 15.581929 13.728159
44.447 4.417565 6.271619 15.582435 13.728381
44.448 4.417060 6.271397 15.582940 13.728603
44.449 4.416555 6.271175 15.583445 13.728825
44.45 4.416049 6.270952 15.583951 13.729048
44.451 4.415544 6.270730 15.584456 13.729270
44.452 4.415038 6.270508 15.584962 13.729492
44.453 4.414533 6.270286 15.585467 13.729714
44.454 4.414028 6.270063 15.585972 13.729937
44.455 4.413522 6.269841 15.586478 13.730159
44.456 4.413017 6.269619 15.586983 13.730381
44.457 4.412512 6.269397 15.587488 13.730603
44.458 4.412006 6.269175 15.587994 13.730825
44.459 4.411501 6.268952 15.588499 13.731048
44.46 4.410995 6.268730 15.589005 13.731270
44.461 4.410490 6.268508 15.589510 13.731492
44.462 4.409985 6.268286 15.590015 13.731714
44.463 4.409479 6.268063 15.590521 13.731937
44.464 4.408974 6.267841 15.591026 13.732159
44.465 4.408469 6.267619 15.591531 13.732381
44.466 4.407963 6.267397 15.592037 13.732603
44.467 4.407458 6.267174 15.592542 13.732826
44.468 4.406953 6.266952 15.593047 13.733048
44.469 4.406447 6.266730 15.593553 13.733270
44.47 4.405942 6.266508 15.594058 13.733492
44.471 4.405437 6.266285 15.594563 13.733715
44.472 4.404931 6.266063 15.595069 13.733937
44.473 4.404426 6.265841 15.595574 13.734159
44.474 4.403920 6.265619 15.596080 13.734381
44.475 4.403415 6.265397 15.596585 13.734603
44.476 4.402910 6.265174 15.597090 13.734826
44.477 4.402404 6.264952 15.597596 13.735048
44.478 4.401899 6.264730 15.598101 13.735270
44.479 4.401394 6.264508 15.598606 13.735492
44.48 4.400888 6.264285 15.599112 13.735715
44.481 4.400383 6.264063 15.599617 13.735937
44.482 4.399878 6.263841 15.600122 13.736159
44.483 4.399372 6.263619 15.600628 13.736381
44.484 4.398867 6.263397 15.601133 13.736603
44.485 4.398362 6.263174 15.601638 13.736826
44.486 4.397856 6.262952 15.602144 13.737048
44.487 4.397351 6.262730 15.602649 13.737270
44.488 4.396846 6.262508 15.603154 13.737492
44.489 4.396340 6.262286 15.603660 13.737714
44.49 4.395835 6.262063 15.604165 13.737937
44.491 4.395330 6.261841 15.604670 13.738159
44.492 4.394824 6.261619 15.605176 13.738381
44.493 4.394319 6.261397 15.605681 13.738603
44.494 4.393814 6.261174 15.606186 13.738826
44.495 4.393308 6.260952 15.606692 13.739048
44.496 4.392803 6.260730 15.607197 13.739270
44.497 4.392298 6.260508 15.607702 13.739492
44.498 4.391792 6.260286 15.608208 13.739714
44.499 4.391287 6.260063 15.608713 13.739937
44.5 4.390782 6.259841 15.609218 13.740159
44.501 4.390276 6.259619 15.609724 13.740381
44.502 4.389771 6.259397 15.610229 13.740603
44.503 4.389266 6.259175 15.610734 13.740825
44.504 4.388760 6.258952 15.611240 13.741048
44.505 4.388255 6.258730 15.611745 13.741270
44.506 4.387750 6.258508 15.612250 13.741492
44.507 4.387244 6.258286 15.612756 13.741714
44.508 4.386739 6.258064 15.613261 13.741936
44.509 4.386234 6.257841 15.613766 13.742159
44.51 4.385729 6.257619 15.614271 13.742381
44.511 4.385223 6.257397 15.614777 13.742603
44.512 4.384718 6.257175 15.615282 13.742825
44.513 4.384213 6.256953 15.615787 13.743047
44.514 4.383707 6.256730 15.616293 13.743270
44.515 4.383202 6.256508 15.616798 13.743492
44.516 4.382697 6.256286 15.617303 13.743714
44.517 4.382191 6.256064 15.617809 13.743936
44.518 4.381686 6.255842 15.618314 13.744158
44.519 4.381181 6.255619 15.618819 13.744381
44.52 4.380675 6.255397 15.619325 13.744603
44.521 4.380170 6.255175 15.619830 13.744825
44.522 4.379665 6.254953 15.620335 13.745047
44.523 4.379160 6.254731 15.620840 13.745269
44.524 4.378654 6.254508 15.621346 13.745492
44.525 4.378149 6.254286 15.621851 13.745714
44.526 4.377644 6.254064 15.622356 13.745936
44.527 4.377138 6.253842 15.622862 13.746158
44.528 4.376633 6.253620 15.623367 13.746380
44.529 4.376128 6.253398 15.623872 13.746602
44.53 4.375622 6.253175 15.624378 13.746825
44.531 4.375117 6.252953 15.624883 13.747047
44.532 4.374612 6.252731 15.625388 13.747269
44.533 4.374107 6.252509 15.625893 13.747491
44.534 4.373601 6.252287 15.626399 13.747713
44.535 4.373096 6.252064 15.626904 13.747936
44.536 4.372591 6.251842 15.627409 13.748158
44.537 4.372085 6.251620 15.627915 13.748380
44.538 4.371580 6.251398 15.628420 13.748602
44.539 4.371075 6.251176 15.628925 13.748824
44.54 4.370570 6.250954 15.629430 13.749046
44.541 4.370064 6.250731 15.629936 13.749269
44.542 4.369559 6.250509 15.630441 13.749491
44.543 4.369054 6.250287 15.630946 13.749713
44.544 4.368549 6.250065 15.631451 13.749935
44.545 4.368043 6.249843 15.631957 13.750157
44.546 4.367538 6.249620 15.632462 13.750380
44.547 4.367033 6.249398 15.632967 13.750602
44.548 4.366527 6.249176 15.633473 13.750824
44.549 4.366022 6.248954 15.633978 13.751046
44.55 4.365517 6.248732 15.634483 13.751268
44.551 4.365012 6.248510 15.634988 13.751490
44.552 4.364506 6.248287 15.635494 13.751713
44.553 4.364001 6.248065 15.635999 13.751935
44.554 4.363496 6.247843 15.636504 13.752157
44.555 4.362991 6.247621 15.637009 13.752379
44.556 4.362485 6.247399 15.637515 13.752601
44.557 4.361980 6.247177 15.638020 13.752823
44.558 4.361475 6.246954 15.638525 13.753046
44.559 4.360969 6.246732 15.639031 13.753268
44.56 4.360464 6.246510 15.639536 13.753490
44.561 4.359959 6.246288 15.640041 13.753712
44.562 4.359454 6.246066 15.640546 13.753934
44.563 4.358948 6.245844 15.641052 13.754156
44.564 4.358443 6.245621 15.641557 13.754379
44.565 4.357938 6.245399 15.642062 13.754601
44.566 4.357433 6.245177 15.642567 13.754823
44.567 4.356927 6.244955 15.643073 13.755045
44.568 4.356422 6.244733 15.643578 13.755267
44.569 4.355917 6.244511 15.644083 13.755489
44.57 4.355412 6.244289 15.644588 13.755711
44.571 4.354906 6.244066 15.645094 13.755934
44.572 4.354401 6.243844 15.645599 13.756156
44.573 4.353896 6.243622 15.646104 13.756378
44.574 4.353391 6.243400 15.646609 13.756600
44.575 4.352885 6.243178 15.647115 13.756822
44.576 4.352380 6.242956 15.647620 13.757044
44.577 4.351875 6.242733 15.648125 13.757267
44.578 4.351370 6.242511 15.648630 13.757489
44.579 4.350864 6.242289 15.649136 13.757711
44.58 4.350359 6.242067 15.649641 13.757933
44.581 4.349854 6.241845 15.650146 13.758155
44.582 4.349349 6.241623 15.650651 13.758377
44.583 4.348844 6.241401 15.651156 13.758599
44.584 4.348338 6.241178 15.651662 13.758822
44.585 4.347833 6.240956 15.652167 13.759044
44.586 4.347328 6.240734 15.652672 13.759266
44.587 4.346823 6.240512 15.653177 13.759488
44.588 4.346317 6.240290 15.653683 13.759710
44.589 4.345812 6.240068 15.654188 13.759932
44.59 4.345307 6.239846 15.654693 13.760154
44.591 4.344802 6.239623 15.655198 13.760377
44.592 4.344296 6.239401 15.655704 13.760599
44.593 4.343791 6.239179 15.656209 13.760821
44.594 4.343286 6.238957 15.656714 13.761043
44.595 4.342781 6.238735 15.657219 13.761265
44.596 4.342276 6.238513 15.657724 13.761487
44.597 4.341770 6.238291 15.658230 13.761709
44.598 4.341265 6.238068 15.658735 13.761932
44.599 4.340760 6.237846 15.659240 13.762154
44.6 4.340255 6.237624 15.659745 13.762376
44.601 4.339749 6.237402 15.660251 13.762598
44.602 4.339244 6.237180 15.660756 13.762820
44.603 4.338739 6.236958 15.661261 13.763042
44.604 4.338234 6.236736 15.661766 13.763264
44.605 4.337729 6.236513 15.662271 13.763487
44.606 4.337223 6.236291 15.662777 13.763709
44.607 4.336718 6.236069 15.663282 13.763931
44.608 4.336213 6.235847 15.663787 13.764153
44.609 4.335708 6.235625 15.664292 13.764375
44.61 4.335203 6.235403 15.664797 13.764597
44.611 4.334697 6.235181 15.665303 13.764819
44.612 4.334192 6.234959 15.665808 13.765041
44.613 4.333687 6.234736 15.666313 13.765264
44.614 4.333182 6.234514 15.666818 13.765486
44.615 4.332677 6.234292 15.667323 13.765708
44.616 4.332171 6.234070 15.667829 13.765930
